word	dim1	dim2	cluster
Adolescents	9.901932716369629	11.011838912963867	0
middleschoolers	7.601598739624023	7.447725296020508	0
11-year-old	6.435096263885498	4.840260028839111	8
Adolescence	9.469856262207031	12.563188552856445	4
teeny-boppers	11.109076499938965	8.674421310424805	9
junior-high	7.147258758544922	7.191646575927734	6
15-year-olds	4.461474418640137	7.4681878089904785	0
legal-age	6.0413312911987305	8.461304664611816	9
college-bound	7.050358772277832	8.555087089538574	6
impressionable	10.964934349060059	10.73228645324707	9
underage	5.852385997772217	8.321612358093262	9
teen-oriented	10.546262741088867	7.938148021697998	7
10-year-old	6.38042688369751	4.825861930847168	8
gawky	12.958653450012207	10.651870727539062	1
postpubescent	11.094590187072754	10.36119270324707	9
twenty-year-olds	4.755421161651611	8.702863693237305	3
nineteen-year-old	5.219408988952637	4.719273567199707	8
adolescence.	9.083627700805664	12.180309295654297	4
grade-schoolers	7.900162220001221	7.206997871398926	6
nine-year-old	6.180696964263916	4.815760135650635	8
childhood	9.371987342834473	13.226855278015137	4
schoolgirl	8.722885131835938	6.965307712554932	8
pubescents	11.209504127502441	10.422903060913086	9
teens.I	7.783430099487305	10.698580741882324	0
sixteen-year-olds	4.56342077255249	7.7556986808776855	0
seventeen-year-olds	4.559135913848877	7.660240650177002	0
mid-twenties	6.282902240753174	10.71761417388916	3
eighteen-year-old	5.2705159187316895	4.760282039642334	8
growing-up	9.099252700805664	13.104687690734863	4
teenager.I	7.884841442108154	10.559919357299805	9
grownup	9.598691940307617	9.178006172180176	7
TEENS	9.557469367980957	11.429699897766113	0
adult-life	9.253655433654785	12.960458755493164	4
teen-focused	10.498366355895996	8.005228042602539	7
boy-man	12.13965892791748	10.272160530090332	9
adolescents.	9.03941535949707	11.806317329406738	0
elementary-aged	7.824377059936523	8.305366516113281	6
schoolboy	8.743002891540527	6.987702369689941	8
tweenie	10.976892471313477	8.726898193359375	9
teenagerish	10.6454439163208	9.225229263305664	9
eleven-year-olds	4.674954414367676	7.323070049285889	0
teen-targeted	10.597500801086426	7.922463893890381	7
pre-teenagers	9.85745906829834	10.602827072143555	0
20somethings	4.971242904663086	9.139674186706543	3
acne-covered	14.138026237487793	9.73109245300293	1
hormone-laden	11.586902618408203	9.850687026977539	9
19-year-olds	4.264013290405273	8.237817764282227	3
eighteen-year-olds	4.528469562530518	7.854342460632324	3
Middle-school	7.132289886474609	7.229025840759277	6
teenager-ish	10.636429786682129	9.231917381286621	7
post-puberty	10.105851173400879	12.387824058532715	4
17-years-old	0.7641506195068359	4.854271411895752	8
adolescente	10.045950889587402	11.453120231628418	7
zitty	14.122994422912598	9.695625305175781	1
teen-speak	10.684215545654297	9.050325393676758	7
boy	9.456819534301758	6.763234615325928	8
Tweens	9.501842498779297	10.503931999206543	0
teen-drama	11.034039497375488	8.112076759338379	7
acned	14.144287109375	9.65753173828125	1
pre-pubertal	10.204809188842773	12.497621536254883	4
teensploitation	10.922407150268555	7.9713640213012695	7
girl	9.62099838256836	6.654577732086182	8
schoolboys	8.6948881149292	6.990830421447754	0
bratty	13.125499725341797	9.49138355255127	2
kids	8.82658863067627	8.650449752807617	0
grade-schooler	7.821098327636719	6.98871374130249	6
adult-hood	9.164515495300293	12.881461143493652	4
adult.And	8.166057586669922	10.302338600158691	9
now-grown-up	7.664649963378906	5.289182186126709	9
semi-adult	9.616061210632324	9.197148323059082	7
Twelve-year-olds	4.743742942810059	7.219449520111084	0
parents	8.747885704040527	8.563924789428711	0
10-year-olds	4.50631046295166	7.216813564300537	0
middle-aged	5.579339027404785	9.66501522064209	3
gender-questioning	12.780442237854004	7.603815078735352	2
twenty-year-old	5.150935649871826	4.659027576446533	8
schoolmates	8.669159889221191	6.909468650817871	6
teenboy	10.887324333190918	11.720368385314941	9
school-going	7.520665168762207	8.510271072387695	6
under-age	5.737405300140381	8.24163818359375	9
Preadolescent	10.277118682861328	10.862532615661621	4
teen-friendly	10.494898796081543	7.947138786315918	7
17-yr-old	6.771816253662109	3.7713375091552734	8
jail-bait	11.312627792358398	11.334843635559082	9
18-yr-old	6.794600486755371	3.825549840927124	8
testosterone-addled	11.945128440856934	9.847748756408691	2
youths.The	8.464713096618652	11.239859580993652	0
adoles	10.03841495513916	11.457528114318848	4
seventeen-years-old	0.9374181032180786	4.488092422485352	8
baby-faced	13.771005630493164	10.823090553283691	1
twenty-something-year-old	5.828761577606201	9.693113327026367	3
junior-high-school	7.114437580108643	7.134274005889893	6
under-18	5.436126232147217	8.099502563476562	0
freckled-faced	13.419815063476562	11.400779724121094	1
tweeny	10.87563419342041	8.77444076538086	9
agemates	7.492915153503418	9.48659610748291	4
15-years-old	0.7920541167259216	4.875051975250244	8
20-year-olds	4.22562313079834	8.304081916809082	3
adultish	9.997452735900879	9.135223388671875	7
callow	12.470030784606934	10.710358619689941	9
14-years-old	0.8002333641052246	4.780623912811279	8
girlhood	9.480646133422852	13.222805976867676	4
snot-nosed	13.56322193145752	9.708436965942383	1
15-yr-old	6.7518720626831055	3.750603437423706	8
tweenies	10.927263259887695	8.737286567687988	9
eight-year-old	6.174059867858887	4.833531856536865	8
pimpled	14.130385398864746	9.65733528137207	1
wise-beyond-her-years	12.79395580291748	10.360288619995117	1
11-year-olds	4.493802547454834	7.270769119262695	0
9-year-old	6.387263774871826	4.829033374786377	8
Teen-ager	9.723798751831055	10.48945426940918	8
8-year-old	6.354804039001465	4.815719127655029	8
not-so-young	5.404811382293701	9.479081153869629	3
girl-woman	12.373420715332031	10.397673606872559	9
nineteen-year-olds	4.522039890289307	7.894810199737549	3
grownups	9.270524978637695	9.211953163146973	0
now-teenage	7.643697261810303	5.3335652351379395	8
boyhood	9.455763816833496	13.286683082580566	4
ADOLESCENT	9.642961502075195	11.802422523498535	4
middle-graders	8.750746726989746	9.41385269165039	0
teenspeak	10.744044303894043	8.978681564331055	7
-teen	9.73373031616211	11.474973678588867	7
Pre-Teens	9.48883056640625	10.431455612182617	0
boys	9.589530944824219	6.422558307647705	0
sexually-active	11.82660961151123	9.620192527770996	9
then-12-year-old	7.450528621673584	4.841721534729004	8
child	8.631194114685059	8.515704154968262	8
girls.How	9.604010581970215	6.416475296020508	9
teen-pop	11.345125198364258	8.296282768249512	9
gum-snapping	13.266152381896973	10.157925605773926	1
schoolgirls	8.753326416015625	6.945395469665527	0
rite-of-passage	8.690110206604004	13.048311233520508	7
17-year-	6.592916011810303	4.655755996704102	8
jailbait	11.26952838897705	11.387748718261719	9
university-age	7.17011022567749	8.83590030670166	3
middle-age	5.50949764251709	9.592719078063965	3
sexually-abused	13.123868942260742	7.262455940246582	9
pubertal	10.163046836853027	12.490816116333008	4
College-age	7.221301078796387	8.885580062866211	3
eight-year-olds	4.744277000427246	7.183696746826172	0
gawkiness	12.772418975830078	10.735452651977539	4
spikey-haired	13.982680320739746	10.444974899291992	1
glue-sniffing	13.825934410095215	7.354048252105713	2
college-girl	11.425514221191406	9.348550796508789	2
Teen-agers	9.480635643005371	10.550798416137695	0
live-at-home	7.211132049560547	9.013668060302734	2
16yo	6.567196369171143	3.3817873001098633	8
16-yr-old	6.777677536010742	3.7693514823913574	8
grown-ups	9.279012680053711	9.16433048248291	0
freckle-faced	13.43751335144043	11.394781112670898	1
Pubescent	10.820517539978027	10.772652626037598	9
underaged	5.984760761260986	8.424549102783203	9
under-tens	8.559224128723145	7.411092758178711	0
thirty-something	5.699692726135254	9.741621971130371	3
angst-driven	12.005711555480957	8.01459789276123	2
game-obsessed	12.455766677856445	9.765242576599121	2
girls	9.590582847595215	6.455491542816162	0
TWEENS	9.553848266601562	11.139508247375488	7
.Teen	9.669825553894043	10.694629669189453	7
nubile	11.365367889404297	11.413656234741211	9
drug-addled	13.875094413757324	7.298320770263672	2
tenage	10.807887077331543	11.64133071899414	9
twenties.I	7.215797424316406	10.747794151306152	3
adult-aged	7.576858043670654	8.630758285522461	9
juveniles	10.03222942352295	9.903581619262695	0
nine-year-olds	4.695390701293945	7.18296480178833	0
adolescentes	10.003799438476562	11.496169090270996	0
sixteen-years-old	0.9104533195495605	4.519014358520508	8
tearaways	9.103002548217773	7.341836452484131	5
teen-idol	11.421113967895508	8.408788681030273	9
teengirl	10.863823890686035	11.745038986206055	9
yound	10.681568145751953	11.352930068969727	9
puberty.	9.23959732055664	12.258584022521973	4
man-boy	12.086385726928711	10.280271530151367	9
seven-year-old	6.185987949371338	4.835492134094238	8
adult-children	9.225610733032227	8.871423721313477	0
teen-movie	11.072467803955078	8.091214179992676	7
13-years-old	0.8160704374313354	4.872786998748779	8
then-teenaged	7.495254993438721	4.9069743156433105	8
Preteen	9.771562576293945	10.86816692352295	7
meth-addict	13.758678436279297	7.269800662994385	2
8-year-olds	4.56841516494751	7.15214204788208	0
then-17-year-old	7.419757843017578	4.759600639343262	8
younger	7.224498271942139	9.638218879699707	3
9-year-olds	4.585959434509277	7.2226762771606445	0
drug-crazed	13.862884521484375	7.241299152374268	2
20-year-old	6.888706207275391	4.451279163360596	8
16-years-old	0.7765309810638428	4.864978790283203	8
mop-topped	14.018152236938477	10.561505317687988	1
towheaded	13.27316665649414	11.516980171203613	1
schoolmate	8.488565444946289	6.843090057373047	8
boy-men	11.94363021850586	10.100592613220215	9
middle-agers	5.040310859680176	9.37641429901123	3
post-pubertal	10.218820571899414	12.439282417297363	4
twenties.	8.88956356048584	11.912617683410645	4
freshfaced	13.834752082824707	11.051687240600586	1
gangly	13.280683517456055	10.65029525756836	1
youth.The	8.357925415039062	11.323330879211426	0
non-youth	8.556618690490723	11.089329719543457	7
grade-school	7.142542362213135	7.11784029006958	6
18-years-old	0.7756567597389221	4.875219821929932	8
21-year-old	6.92647647857666	4.417979717254639	8
goth-punk	13.051915168762207	8.452165603637695	2
nymphette	11.21369457244873	11.572360038757324	9
tenth-graders	7.067307472229004	6.880481719970703	6
too-smart	13.075215339660645	9.979110717773438	2
toddler	8.352301597595215	8.188319206237793	8
mop-haired	14.042738914489746	10.651904106140137	1
delinquents	13.211564064025879	7.765529632568359	5
teenThe	6.874197959899902	4.7345380783081055	8
prepuberty	10.045554161071777	12.494542121887207	4
adult.I	8.01390266418457	10.525040626525879	0
sexters	9.769872665405273	9.886597633361816	0
stringy-haired	13.68704605102539	10.313486099243164	1
Young-adult	8.866594314575195	9.840187072753906	7
youth.As	8.409234046936035	11.399694442749023	0
teenz	10.888814926147461	11.716241836547852	9
then-14-year-old	7.4102702140808105	4.783099174499512	8
immature	10.73495101928711	9.871849060058594	9
boys--and	9.701028823852539	6.279391765594482	9
now-adult	7.666802883148193	5.293674945831299	9
girl-crazy	12.01362133026123	9.356534004211426	2
stripling	12.783435821533203	11.443721771240234	1
nymphettes	11.216197967529297	11.544140815734863	9
Prepubescent	10.785603523254395	10.71911334991455	9
fourteen-years-old	0.8993106484413147	4.521701812744141	8
adult.	8.863813400268555	11.539648056030273	7
fortysomething	5.7205891609191895	9.751480102539062	3
sports-playing	7.802348613739014	8.870340347290039	2
prom-night	10.910807609558105	7.767157554626465	7
knobby-kneed	13.19294261932373	10.774515151977539	1
thirteen-years-old	0.9286021590232849	4.476271152496338	8
adulthood.The	9.163860321044922	12.732047080993652	4
twenty-one-year-old	5.189525127410889	4.675454616546631	8
30-year-olds	4.398725509643555	8.515979766845703	3
hypersexed	12.304588317871094	9.27116584777832	2
just-graduated	6.877771377563477	8.781675338745117	3
rebellious	13.14024543762207	9.177462577819824	2
lank-haired	13.916486740112305	10.419421195983887	1
year-olds	4.425632476806641	7.0880961418151855	0
punks	13.25335693359375	8.1612548828125	5
drug-abusing	13.807831764221191	7.074344635009766	2
toe-headed	13.437166213989258	11.438156127929688	1
year-old-girl	0.8972361087799072	4.920842170715332	8
Twentysomethings	5.0251264572143555	9.148480415344238	3
schoolfriends	8.716328620910645	6.917652606964111	0
12-years-old	0.7806296348571777	4.796550273895264	8
too-young	6.152407169342041	10.076319694519043	9
drug-addicted	13.759308815002441	7.088327407836914	2
older-age	7.301976680755615	9.3402738571167	3
highschool	7.374643802642822	7.266373634338379	6
seventh-grade	6.955676555633545	6.907940864562988	6
under-aged	5.906760215759277	8.370100975036621	9
parent-teen	10.326269149780273	8.348146438598633	7
heroin-addicted	13.779723167419434	7.095194339752197	2
youth.It	8.364181518554688	11.352948188781738	0
Pre-Teen	9.67546558380127	10.479338645935059	7
20something	5.847542762756348	9.682257652282715	3
squeaky-voiced	13.432132720947266	10.417638778686523	1
youth.But	8.330739974975586	11.37968635559082	9
pot-smoking	13.965302467346191	7.24408483505249	2
cherub-faced	13.719098091125488	11.19636058807373	1
Middle-schoolers	7.487421989440918	7.226349830627441	6
ADOLESCENCE	9.633451461791992	11.993942260742188	4
gang-involved	13.183298110961914	7.409018516540527	5
vampire-obsessed	12.352357864379883	9.18238639831543	2
college-going	7.066520690917969	8.73836898803711	6
round-cheeked	13.643937110900879	11.265267372131348	1
post-high-school	6.651301383972168	8.675259590148926	3
club-going	11.222735404968262	9.025162696838379	2
heartthrobs	11.354144096374512	8.451663970947266	9
YAs	8.855547904968262	9.592440605163574	7
schooler	7.453239440917969	7.20750093460083	6
toddler-age	7.930263996124268	8.283817291259766	6
same-aged	7.426753044128418	9.466480255126953	3
floppy-haired	14.086458206176758	10.587373733520508	1
14-yr-old	6.745992660522461	3.735790729522705	8
22-year-olds	4.218657970428467	8.344637870788574	3
little-girl	11.000303268432617	9.41374683380127	9
parent-free	10.29237174987793	8.074555397033691	7
13-yr-old	6.71248197555542	3.6938886642456055	8
emo	12.634824752807617	8.18255615234375	7
kindergarten-age	7.806807041168213	8.271137237548828	6
six-year-old	6.260322570800781	4.807056427001953	8
prepubertal	10.166082382202148	12.484418869018555	4
adult.So	8.17307186126709	10.312419891357422	9
hoodie-wearing	14.027809143066406	10.412904739379883	1
boy-band	11.4757719039917	8.302467346191406	9
thirty-somethings	4.902660369873047	9.227862358093262	3
pre-college	6.684333324432373	8.673643112182617	6
11-years-old	0.8265309929847717	4.748556613922119	8
elementary-school	7.226588249206543	7.1031718254089355	6
man-children	11.970524787902832	10.092353820800781	9
teengirls	10.861943244934082	11.72429370880127	9
then-10-year-old	7.418045997619629	4.903997421264648	8
alcohol-abusing	13.7079439163208	7.038801670074463	2
eager-eyed	13.897971153259277	11.016410827636719	1
Highschoolers	7.548518180847168	7.47531795501709	0
post-high	6.657876014709473	8.638649940490723	6
pubescence	9.613500595092773	12.557525634765625	4
oversexed	12.350777626037598	9.3336820602417	2
love-struck	12.27842903137207	8.923118591308594	2
fifteen-years-old	0.9192114472389221	4.501192569732666	8
girls.But	9.67627239227295	6.332234859466553	9
forty-somethings	4.850758075714111	9.227100372314453	3
fortysomethings	4.868595600128174	9.245284080505371	3
adulthoods	9.305607795715332	13.0126371383667	4
thirtysomethings	4.867401599884033	9.186670303344727	3
tousle-haired	14.005510330200195	10.814417839050293	1
school-friends	8.661728858947754	6.94611120223999	9
juvey	13.372567176818848	7.627438545227051	5
yougn	10.758611679077148	11.53274917602539	9
emotionally-stunted	12.198480606079102	9.651901245117188	2
adult-	8.863201141357422	10.467751502990723	7
new-adult	8.895559310913086	9.738692283630371	7
ninth-grade	6.948695659637451	6.910521984100342	6
mentally-disabled	13.474884033203125	7.078019618988037	2
barely-legal	11.358705520629883	11.327905654907227	9
clear-skinned	13.869682312011719	10.865302085876465	1
midteens	6.516510486602783	10.839580535888672	4
21-year-olds	4.269622802734375	8.250146865844727	3
same-age	7.399935245513916	9.495829582214355	9
College-aged	7.303988933563232	9.022050857543945	3
children	8.549604415893555	8.57214069366455	0
bildungsromans	8.614607810974121	12.939027786254883	7
bobby-soxers	11.361188888549805	8.822250366210938	9
angst	12.059297561645508	8.037055015563965	7
rebelious	13.084572792053223	9.164044380187988	9
dope-smoking	14.005850791931152	7.24714994430542	2
child-woman	12.357983589172363	10.427927017211914	9
woman-child	12.346174240112305	10.370052337646484	9
sex-crazed	12.390798568725586	9.318290710449219	2
30somethings	4.903051376342773	9.149175643920898	3
man-boys	11.964859008789062	10.202621459960938	9
snot-nose	13.491344451904297	9.715768814086914	9
adulthood.I	8.942956924438477	12.679905891418457	4
snotty-nosed	13.586236953735352	9.754560470581055	1
spiky-haired	13.85400104522705	10.400227546691895	1
teenie	10.97469711303711	11.663951873779297	9
fresh-faced	13.815826416015625	11.005409240722656	1
precociousness	11.8974027633667	10.705066680908203	4
mid-20s	6.303884029388428	10.725135803222656	3
toddlers	8.403807640075684	8.227090835571289	0
mid-childhood	9.462923049926758	12.7933988571167	4
tyke	9.137009620666504	8.486478805541992	1
schoolkid	8.446640014648438	6.989206790924072	6
adult.A	8.173022270202637	10.427359580993652	8
Puberty	9.607904434204102	12.469011306762695	4
college-graduate	6.712949752807617	9.009513854980469	3
horse-crazy	10.39932632446289	9.916237831115723	9
hoodied	13.983470916748047	10.279071807861328	1
near-adult	9.425798416137695	9.591225624084473	9
zits	14.239768028259277	9.600071907043457	4
home-schooled	7.332915306091309	7.505733966827393	6
17yo	6.561208724975586	3.3689236640930176	8
preadult	9.6806001663208	12.688735008239746	4
mallrats	11.744818687438965	9.007164001464844	9
middleschool	7.365427017211914	7.325295925140381	6
fifty-somethings	4.956587314605713	9.32637882232666	3
23-year-olds	4.190788745880127	8.334905624389648	3
Precocious	11.529272079467773	10.763401985168457	9
Youthful	11.512201309204102	10.931541442871094	9
adult.The	8.230782508850098	10.535111427307129	7
now-grown	7.668588161468506	5.307052135467529	9
angel-faced	13.567960739135742	11.268882751464844	1
Pimply	14.120645523071289	9.666234970092773	1
thirtysomething	5.759847164154053	9.737580299377441	3
Fourteen-year-olds	4.691933631896973	7.356617450714111	0
stepdaughter	6.9400787353515625	5.120408058166504	8
15yo	6.556693077087402	3.3559792041778564	8
7-year-old	6.323267936706543	4.810952186584473	8
youth-culture	10.74162769317627	8.077170372009277	7
man-child	12.080613136291504	10.185958862304688	9
13yo	6.566805839538574	3.379075288772583	8
angst-laden	12.014866828918457	8.030478477478027	2
